market,benchmark,version,version_label,candidate_id,label,group,kind,top_cagr,active_cagr,top_worst_cagr,top_worst_terminal,robust_score,coverage,turnover,start_date,end_date,series_points,component_count,subset_keys,thesis,economics,source_run,source_document
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_857c47955c38,momentum: PMOM 12M1M + PB LTM directional_delta lag1,旧基线 · 已证实协同 pair,pair_synergy,0.10765267697898984,0.029101202367335377,0.09186058419395482,5.430206452983025,2.941672312436597,0.8581815636810427,0.3389190709485116,2007-04-30,2026-07-31,232,2,,pmom + value_improvement,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_4912ecc63b08,momentum: EPS Revision Ratio + PB LTM directional_delta lag3,旧基线 · 已证实协同 pair,pair_synergy,0.10300114442105723,0.02477954283659245,0.09141699153774407,5.387889668679614,2.8753614052140657,0.8227522279422057,0.3029646021328509,2007-04-30,2026-07-31,232,2,,revision + value_improvement,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_08251593d3b6,momentum: PMOM 12M1M + PB LTM directional_delta lag3,旧基线 · 已证实协同 pair,pair_synergy,0.10677829359732471,0.02828882768698371,0.0939712624733553,5.635908789373147,2.792969240265808,0.8319050655551581,0.2686854509114544,2007-04-30,2026-07-31,232,2,,pmom + value_improvement,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_da841af42fe8,Earns Yield NTM directional_delta lag1 + momentum: EPS Revision Ratio,旧基线 · 已证实协同 pair,pair_synergy,0.10128783834838062,0.023187739398511376,0.07976546746073598,4.382048213369806,2.559833166329603,0.9547801608162124,0.401539851816576,2007-04-30,2026-07-31,232,2,,earnings_yield_improvement + revision,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_a2e7341e650f,Earns Yield NTM score_delta lag1 + momentum: PMOM 12M1M,旧基线 · 已证实协同 pair,pair_synergy,0.08967222073766723,0.012395867273012007,0.08978894077795063,5.235244603884002,2.1693438017202658,0.9659704185265252,0.4110878765749047,2007-04-30,2026-07-31,232,2,,earnings_yield_improvement + pmom,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_b209c4d71bad,Earns Yield NTM directional_delta lag1 + PB LTM directional_delta lag1,旧基线 · 已证实协同 pair,pair_synergy,0.10304338870087437,0.024818791276158825,0.06916824823348189,3.624190929635562,2.142088345751402,0.8627463178686409,0.4785417587320319,2007-04-30,2026-07-31,232,2,,earnings_yield_improvement + value_improvement,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_c50ef985a596,Earns Yield NTM score_delta lag1 + momentum: EPS Revision Ratio,旧基线 · 已证实协同 pair,pair_synergy,0.0921952455768027,0.014739966600825216,0.0788659050407825,4.312294247211236,2.004954350375257,0.9547801608162124,0.4247985097196048,2007-04-30,2026-07-31,232,2,,earnings_yield_improvement + revision,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_0e147cfca1c1,Earns Yield NTM directional_delta lag1 + momentum: PMOM 12M1M,旧基线 · 已证实协同 pair,pair_synergy,0.08695183963169706,0.009868407605161389,0.08258685524529463,4.607829346166303,1.9706969035694475,0.9659704185265252,0.380346245540575,2007-04-30,2026-07-31,232,2,,earnings_yield_improvement + pmom,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_f29bdf453460,Earns Yield FY1 score_delta lag1 + momentum: EPS Revision Ratio,旧基线 · 已证实协同 pair,pair_synergy,0.09334921459127532,0.01581209952206497,0.07358629303629116,3.923653000175963,1.965340951922871,0.9547801608162124,0.4309416929374123,2007-04-30,2026-07-31,232,2,,earnings_yield_improvement + revision,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_d3a2e8defd33,Earns Yield NTM score_delta lag1 + PB LTM directional_delta lag1,旧基线 · 已证实协同 pair,pair_synergy,0.10023330277880471,0.02220798839429805,0.05569448477245387,2.83904176050331,1.683279660194977,0.8627463178686409,0.5045621779868018,2007-04-30,2026-07-31,232,2,,earnings_yield_improvement + value_improvement,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_91245eec653a,growth: EPS Growth FY1 + PB LTM directional_delta lag1,旧基线 · 已证实协同 pair,pair_synergy,0.10235242094753683,0.02417682492647577,0.05569122457010467,2.8388729674840945,1.5210478800847589,0.7733642316126724,0.3231993635316789,2007-04-30,2026-07-31,232,2,,growth + value_improvement,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_bf9420a88eff,Earns Yield FY1 score_delta lag1 + momentum: PMOM 12M1M,旧基线 · 已证实协同 pair,pair_synergy,0.08881194312013307,0.011596598017428406,0.08041127902395329,4.432784004272878,1.4830449798189655,0.9659704185265252,0.4217737086792428,2007-04-30,2026-07-31,232,2,,earnings_yield_improvement + pmom,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_bfa692da76d4,Earns Yield NTM directional_delta lag1 + PB LTM directional_delta lag3,旧基线 · 已证实协同 pair,pair_synergy,0.09853389775563248,0.020629100184118787,0.06213463937996688,3.1917140153990102,1.4630790306574608,0.8343857411698835,0.4071524382123984,2007-04-30,2026-07-31,232,2,,earnings_yield_improvement + value_improvement,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_5b66d31a1488,growth: EPS Growth FY1 + EV To EBITDA NTM directional_delta lag1,旧基线 · 已证实协同 pair,pair_synergy,0.09376747071880587,0.01620069415347336,0.05721240668162131,2.918672397573893,1.2917800617408433,0.7927041697124283,0.3936848593244049,2007-04-30,2026-07-31,232,2,,growth + value_improvement,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_adb8a91b6300,Earns Yield NTM score_delta lag1 + EV To EBITDA NTM directional_delta lag1,旧基线 · 已证实协同 pair,pair_synergy,0.08756540473021546,0.01043846046896868,0.058345587480219896,2.9794949506908024,1.2688194122281085,0.873376673872809,0.504435260038327,2007-04-30,2026-07-31,232,2,,earnings_yield_improvement + value_improvement,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_reldelta_value_pb_ltm_lag1_score,PB LTM directional_delta lag1,旧基线 · 通过 gate 的单变量,official candidate,0.10111619290287321,0.023028266543866804,0.0489720778411169,2.510492395960231,1.2216503107217347,0.8668289344759476,0.4769307774715342,2007-04-30,2026-07-31,232,1,,direction-adjusted level change versus lag 1 screen observations,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_reldelta_value_pb_ltm_lag3_score,PB LTM directional_delta lag3,旧基线 · 通过 gate 的单变量,official candidate,0.1015820732497652,0.023461108024874555,0.04942253677411035,2.5313297096750107,1.1824060834407923,0.8368353111342676,0.2547484368572653,2007-04-30,2026-07-31,232,1,,direction-adjusted level change versus lag 3 screen observations,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_68008e68e7fb,Earns Yield NTM directional_delta lag1 + EV To EBITDA NTM directional_delta lag1,旧基线 · 已证实协同 pair,pair_synergy,0.08349187864863361,0.006653816892912001,0.06262194202560578,3.220024755879521,1.095333866025598,0.873376673872809,0.4907593713180553,2007-04-30,2026-07-31,232,2,,earnings_yield_improvement + value_improvement,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_9911cd8710b9,momentum: PMOM 12M1M + Daily Vol 260J score_delta lag12,旧基线 · 已证实协同 pair,pair_synergy,0.15034132459699223,0.01196414673868662,0.07026688020008964,3.280651606658705,1.0604555382804006,0.8013126584444065,0.2263290748855936,2009-01-31,2026-07-31,211,2,,pmom + risk_decline,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_reldelta_value_ev_to_ebitda_ntm_lag1_score,EV To EBITDA NTM directional_delta lag1,旧基线 · 通过 gate 的单变量,official candidate,0.07858370930688818,0.002093720505307317,0.05560911370789978,2.834624913289069,0.8034942968564611,0.878275813801577,0.4849775998956532,2007-04-30,2026-07-31,232,1,,direction-adjusted level change versus lag 1 screen observations,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_relrank_value_earns_yield_ntm_lag1_score,Earns Yield NTM score_delta lag1,旧基线 · 通过 gate 的单变量,official candidate,0.08888257168450875,0.011662217811458708,0.0403846676600228,2.14302649640198,0.6705155636404743,0.9727358974757764,0.5062407639199377,2007-04-30,2026-07-31,232,1,,sector-rank score change versus lag 1 screen observations,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_reldelta_value_earns_yield_ntm_lag1_score,Earns Yield NTM directional_delta lag1,旧基线 · 通过 gate 的单变量,official candidate,0.08759244590275572,0.01046358396097391,0.04468886699049013,2.320319771460167,0.6509612856990526,0.9727358974757764,0.4619839778257419,2007-04-30,2026-07-31,232,1,,direction-adjusted level change versus lag 1 screen observations,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_53ce5cd0d068,Earns Yield FY1 score_delta lag1 + growth: EPS Growth FY1,旧基线 · 已证实协同 pair,pair_synergy,0.08846870610246005,0.011277702360941833,0.03742098301528163,2.028501056990215,0.6423833218950616,0.8642627183227833,0.4138642421617264,2007-04-30,2026-07-31,232,2,,earnings_yield_improvement + growth,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_syn_pair_bd66853715f9,momentum: EPS Revision Ratio + Daily Vol 260J score_delta lag12,旧基线 · 已证实协同 pair,pair_synergy,0.14517615831708364,0.007420310074345071,0.05596523843709589,2.5926684137804203,0.602203298421347,0.7882405088884396,0.2635812335203029,2009-01-31,2026-07-31,211,2,,revision + risk_decline,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_growth_eps_growth_fy1_score,growth: EPS Growth FY1,旧基线 · 通过 gate 的单变量,core,0.08381836575416135,0.006138643668408994,0.0353735870845826,1.952799130946754,0.2905749951899582,0.8834160225204909,0.193429270188972,2007-04-30,2026-07-31,232,1,,forward EPS growth,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_relrank_value_earns_yield_fy1_lag1_score,Earns Yield FY1 score_delta lag1,旧基线 · 通过 gate 的单变量,official candidate,0.08150039335975046,0.004803561891609576,0.027627918297032927,1.6899402487268267,0.2441098335673796,0.9727358974757764,0.520164936024163,2007-04-30,2026-07-31,232,1,,sector-rank score change versus lag 1 screen observations,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,old,旧基线,eu_small_relrank_lowvol_daily_vol_260j_lag12_score,Daily Vol 260J score_delta lag12,旧基线 · 通过 gate 的单变量,official candidate,0.13788451967303095,0.0010057992496201873,0.022546934823908682,1.4770907812767378,0.0108616270816091,0.8014759631086987,0.212302989069177,2009-01-31,2026-07-31,211,1,,sector-rank score change versus lag 12 screen observations,长期最稳的结构是质量改善 + 去杠杆 + 估值改善。盈利修正和价格动量更适合作为确认层；广义 growth 与 low-vol 不应被机械纳入等权核心。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_synergy_20260709,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_ext_country_quality_repair,Country-aware Quality Repair,新扩展 · quality_improvement,extension_candidate,0.1450748115222067,0.06235850566362222,0.16084865959436923,15.923502034056108,9.492243296276998,0.79656127035476,,2007-04-02,2026-07-02,233,2,,Margin improvement jointly confirmed by deleveraging.,Margin improvement jointly confirmed by deleveraging.。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_factor_extension_20260711,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_ext_country_roe,Country-aware ROE,新扩展 · quality_level,extension_candidate,0.10899251665680221,0.028882674344334225,0.1395359991203391,13.16266696380492,6.611016875332368,0.9852325925004277,,2007-04-02,2026-07-02,233,1,,静态质量必须在本地国家同业中仍然突出。,欧洲小盘的 ROE 会受到国家融资结构影响；国家优先、行业回退的排序减少把国家差异误当公司质量。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_factor_extension_20260711,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_ext_country_margin_improvement,Country-aware Margin Improvement,新扩展 · quality_improvement,extension_candidate,0.12775290478682977,0.04628787593477002,0.13635253892927746,12.02972689929618,6.568928986074035,0.936015677247772,,2007-04-02,2026-07-02,233,1,,Operating-margin improvement with country exposure control.,Operating-margin improvement with country exposure control.。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_factor_extension_20260711,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_ext_downside_aware_revision,Downside-aware Revision,新扩展 · residual_risk,extension_candidate,0.10514707849171967,0.02531501953023385,0.11523428205751007,10.498618722820458,5.038418120447112,0.9648817207645769,,2007-04-02,2026-07-02,233,2,,在基本面改善中约束公司特有下行风险。,残差下行风险用于避免把高 beta 或尾部脆弱性误当作更强的预期回报。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_factor_extension_20260711,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_ext_country_pfcf,Country-aware P/FCF,新扩展 · value_level,extension_candidate,0.13821282502725118,0.055992207017464324,0.0928398725466335,6.83300461836923,4.42912376226384,0.7707591333965815,,2007-04-02,2026-07-02,233,1,,P/FCF 在本地国家同业中比较。,现金流估值适合融资约束更强的小盘公司；国家调整用于减少税制、利率和市场结构差异。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_factor_extension_20260711,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_ext_country_revision,Country-aware EPS Revision,新扩展 · revision,extension_candidate,0.10713872649636169,0.027162796008603163,0.09602225106817053,8.110641089693587,3.9646958401372236,0.9790581209076629,,2007-04-02,2026-07-02,233,1,,在国家与行业同组内比较盈利预期修正。,欧洲国家会计、行业权重与宏观暴露不同，同组排序更聚焦公司层面的盈利信息。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_factor_extension_20260711,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_ext_country_deleveraging,Country-aware Deleveraging,新扩展 · deleveraging,extension_candidate,0.12218481232403011,0.04112200339489913,0.10672135521413373,6.433612816531556,3.661301942865532,0.7966390344806134,,2007-04-02,2026-07-02,233,1,,在国家与行业同组内寻找负债改善。,国家中性化降低欧洲融资制度差异的干扰，净负债改善则直接约束再融资脆弱性。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_factor_extension_20260711,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_ext_country_pmom,Country-aware PMOM,新扩展 · pmom,extension_candidate,0.0919958500363407,0.01311379013906011,0.10126458803000338,7.561500931721937,3.0368179433610387,0.986274631786864,,2007-04-02,2026-07-02,233,1,,价格动量在国家与行业同组内作相对确认。,欧洲市场分散在多个国家，同组相对趋势更接近公司特有信息，而不是国家指数方向。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_factor_extension_20260711,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_ext_residual_momentum_revision,Residual Momentum + Revision,新扩展 · residual_momentum,extension_candidate,0.08997205149384402,0.011236184880604405,0.09233129614816282,5.842083054359295,2.3663146259919605,0.9730780596295318,,2007-04-02,2026-07-02,233,2,,剔除 STOXX 市场共同波动后再观察趋势。,残差动量更接近公司特有信息扩散，Revision 确认可过滤纯 beta 驱动的价格上涨。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_factor_extension_20260711,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_ext_low_residual_downside_risk,Low Residual Downside Risk,新扩展 · residual_risk,extension_candidate,0.08413159806940218,0.005817623454387411,0.08320795425898742,5.168488743320362,1.838793948323329,0.9832418308785791,,2007-04-02,2026-07-02,233,1,,在基本面改善中约束公司特有下行风险。,残差下行风险用于避免把高 beta 或尾部脆弱性误当作更强的预期回报。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_factor_extension_20260711,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_ext_low_residual_volatility,Low Residual Volatility,新扩展 · residual_risk,extension_candidate,0.07982690071799614,0.0018238854580865382,0.07520051407637651,4.422741022200974,1.2461933078366139,0.9934600370157239,,2007-04-02,2026-07-02,233,1,,在基本面改善中约束公司特有下行风险。,残差下行风险用于避免把高 beta 或尾部脆弱性误当作更强的预期回报。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_factor_extension_20260711,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_ext_country_growth_confirmation,Country-aware Growth Confirmation,新扩展 · growth,extension_candidate,0.09013542601372837,0.011387756063569343,0.0625027047437714,3.7395637823101784,1.1802269514067754,0.9716394233012426,,2007-04-02,2026-07-02,233,1,,增长信号需要控制 mega-cap 与行业规模暴露。,sector × size 排序用于判断盈利增长是否来自公司信息，而不是指数集中度和巨头领导。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_factor_extension_20260711,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_ext_capital_efficient_growth_revision,Capital-efficient Growth + Revision,新扩展 · capital_efficiency,extension_candidate,0.08492889817809535,0.006557329642714604,0.05823692067650943,3.4329240089459163,0.9769561588719342,0.9688088091201766,,2007-04-02,2026-07-02,233,4,,增长需要资本生产率和现金转化共同确认。,欧洲行业结构差异很大；资本效率用于区分可自我融资的增长与依赖持续资本投入的扩张。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_factor_extension_20260711,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_ext_country_value_improvement,Country-aware Earnings-yield Improvement,新扩展 · value_improvement,extension_candidate,0.07806115832776861,0.00018569296324844053,0.03316686497407395,2.259971916910738,0.11395209747778096,0.9727358974757765,,2007-04-02,2026-07-02,233,1,,估值改善在行业和规模同组内比较。,规模中性化减少 mega-cap 长久期估值对横截面排序的干扰。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_factor_extension_20260711,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
