file,line,operation,api_matches,canonical_reference,text
src/tp_research/workflows/build_eu_small_factor_explorer.py,436,read,read_csv,False,"raw_gate = read_csv(VALIDATED_DIR / ""raw_validation_gate.csv"")"
src/tp_research/workflows/build_eu_small_factor_explorer.py,437,read,read_csv,False,"relative_gate = read_csv(RELATIVE_DIR / ""relative_validation_gate.csv"")"
src/tp_research/workflows/build_eu_small_factor_explorer.py,438,read,read_csv,False,"latest_performance = read_csv(SYNERGY_DIR / ""performance_summary.csv"")"
src/tp_research/workflows/build_eu_small_factor_explorer.py,439,read,read_csv,False,"candidate_map_frame = read_csv(SYNERGY_DIR / ""candidate_map.csv"")"
src/tp_research/workflows/build_eu_small_factor_explorer.py,441,read,read_csv,False,"synergy = read_csv(SYNERGY_DIR / ""synergy_claims.csv"")"
src/tp_research/workflows/build_eu_small_factor_explorer.py,442,read,read_csv,False,"subsets = read_csv(SYNERGY_DIR / ""family_subset_results.csv"").sort_values(""robust_score"", ascending=False)"
src/tp_research/workflows/build_eu_small_factor_explorer.py,443,read,read_csv,False,"leave_one_out = read_csv(SYNERGY_DIR / ""leave_one_out_results.csv"")"
src/tp_research/workflows/build_sp500_factor_explorer.py,43,read,read_csv,False,def read_csv(path: Path) -> pd.DataFrame:
src/tp_research/workflows/build_sp500_factor_explorer.py,44,read,read_csv,False,return pd.read_csv(path)
src/tp_research/workflows/build_sp500_factor_explorer.py,48,read,read_csv,False,frame = read_csv(path)
src/tp_research/workflows/build_sp500_factor_explorer.py,81,read,read_csv,False,raw = pd.read_csv(csv_path)
src/tp_research/workflows/build_sp500_factor_explorer.py,145,read,read_csv,False,"selected = read_csv(SYNERGY_DIR / ""selected_legs.csv"")"
src/tp_research/workflows/build_sp500_factor_explorer.py,157,read,read_csv,False,"raw_gate = read_csv(SYNERGY_DIR / ""report_raw_top_pass.csv"")"
src/tp_research/workflows/build_sp500_factor_explorer.py,454,read,read_csv,False,"candidate_map = read_csv(SYNERGY_DIR / ""candidate_map.csv"").set_index(""metric"")"
src/tp_research/workflows/build_sp500_factor_explorer.py,455,read,read_csv,False,"synergy = read_csv(SYNERGY_DIR / ""synergy_claims.csv"")"
src/tp_research/workflows/build_sp500_factor_explorer.py,456,read,read_csv,False,"subsets = read_csv(SYNERGY_DIR / ""family_subset_results.csv"").sort_values(""robust_score"", ascending=False)"
src/tp_research/workflows/build_sp500_factor_explorer.py,457,read,read_csv,False,"leave_one_out = read_csv(SYNERGY_DIR / ""leave_one_out_results.csv"")"
src/tp_research/workflows/build_sp500_factor_explorer.py,458,read,read_csv,False,"raw_pass = read_csv(SYNERGY_DIR / ""report_raw_top_pass.csv"")"
src/tp_research/workflows/build_sp500_factor_explorer.py,459,read,read_csv,False,"relative_gate = read_csv(RELATIVE_DIR / ""relative_validation_gate.csv"")"
src/tp_research/workflows/build_sp500_factor_explorer.py,460,read,read_csv,False,"relative_pass = read_csv(SYNERGY_DIR / ""report_relative_top_pass.csv"")"
src/tp_research/workflows/build_sp500_factor_explorer.py,461,read,read_csv,False,"period_top_raw = read_csv(SYNERGY_DIR / ""report_period_top_raw.csv"")"
src/tp_research/workflows/build_stoxx600_factor_explorer.py,63,read,read_parquet;read_csv,False,"frame = pd.read_parquet(path) if path.suffix.lower() == "".parquet"" else pd.read_csv(path)"
src/tp_research/workflows/build_stoxx600_factor_explorer.py,76,read,read_csv,False,"summary = pd.read_csv(run / ""performance_summary.csv"", low_memory=False)"
src/tp_research/workflows/build_stoxx600_factor_explorer.py,147,read,read_csv,False,"registry = pd.read_csv(LORO_RUN / ""candidate_registry.csv"", low_memory=False)"
src/tp_research/workflows/build_stoxx600_factor_explorer.py,148,read,read_csv,False,"regime_defs = pd.read_csv(LORO_RUN / ""regime_definitions.csv"")"
src/tp_research/workflows/build_stoxx600_factor_explorer.py,149,read,read_csv,False,"regime_metrics = pd.read_csv(LORO_RUN / ""candidate_regime_metrics.csv"", low_memory=False)"
src/tp_research/workflows/build_stoxx600_factor_explorer.py,150,read,read_csv,False,"singles = pd.read_csv(LORO_RUN / ""single_loro_selection_summary.csv"", low_memory=False)"
src/tp_research/workflows/build_stoxx600_factor_explorer.py,151,read,read_csv,False,combinations = pd.read_csv(
src/tp_research/workflows/build_stoxx600_factor_explorer.py,154,read,read_csv,False,"synergy = pd.read_csv(LORO_RUN / ""synergy_loro_summary.csv"", low_memory=False)"
src/tp_research/workflows/build_stoxx600_factor_explorer.py,155,read,read_csv,False,"loo = pd.read_csv(LORO_RUN / ""leave_one_out_regime_contribution.csv"")"
src/tp_research/workflows/build_stoxx600_factor_explorer.py,156,read,read_csv,False,"raw_gate = pd.read_csv(RAW_RUN / ""raw_validation_gate.csv"", low_memory=False)"
src/tp_research/workflows/build_stoxx600_factor_explorer.py,157,read,read_csv,False,relative_gate = pd.read_csv(
src/tp_research/workflows/build_stoxx600_factor_explorer.py,202,read,read_csv,False,"pd.read_csv(LORO_RUN / ""single_loro_selection_summary.csv"", low_memory=False),"
src/tp_research/workflows/build_stoxx600_factor_explorer.py,203,read,read_csv,False,pd.read_csv(
src/tp_research/workflows/build_stoxx600_sparse_factor_explorer.py,138,read,read_parquet,False,pd.read_parquet(path)
src/tp_research/workflows/build_stoxx600_sparse_factor_explorer.py,140,read,read_csv,False,else pd.read_csv(path)
src/tp_research/workflows/build_stoxx600_sparse_factor_explorer.py,332,read,read_csv,False,"registry = pd.read_csv(run_dir / ""candidate_registry.csv"")"
src/tp_research/workflows/build_stoxx600_sparse_factor_explorer.py,333,read,read_csv,False,"results = pd.read_csv(run_dir / ""official_run_results.csv"", low_memory=False)"
src/tp_research/workflows/build_stoxx600_sparse_factor_explorer.py,334,read,read_csv,False,"summary = pd.read_csv(run_dir / ""performance_summary.csv"", low_memory=False)"
src/tp_research/workflows/build_stoxx600_sparse_factor_explorer.py,335,read,read_csv,False,"validation = pd.read_csv(run_dir / ""official_validation_gate.csv"")"
src/tp_research/workflows/build_stoxx600_sparse_factor_explorer.py,336,read,read_csv,False,"architecture = pd.read_csv(run_dir / ""architecture_gate_results.csv"")"
src/tp_research/workflows/build_stoxx600_sparse_factor_explorer.py,337,read,read_csv,False,"regime = pd.read_csv(run_dir / ""architecture_regime_metrics.csv"")"
src/tp_research/workflows/build_stoxx600_sparse_factor_explorer.py,338,read,read_csv,False,"synergy = pd.read_csv(run_dir / ""synergy_evidence.csv"")"
src/tp_research/workflows/build_stoxx600_sparse_factor_explorer.py,339,read,read_csv,False,"cost = pd.read_csv(run_dir / ""architecture_cost_sensitivity.csv"")"
src/tp_research/workflows/build_stoxx600_sparse_factor_explorer.py,340,read,read_csv,False,"dsr = pd.read_csv(run_dir / ""full_ledger_deflated_sharpe.csv"")"
src/tp_research/workflows/build_stoxx600_sparse_factor_explorer.py,341,read,read_csv,False,"rolling = pd.read_csv(run_dir / ""architecture_rolling_robustness.csv"")"
src/tp_research/workflows/build_stoxx600_sparse_factor_explorer.py,342,read,read_csv,False,"break_tests = pd.read_csv(run_dir / ""break_2020_tests.csv"")"
src/tp_research/workflows/build_stoxx600_sparse_factor_explorer.py,343,read,read_csv,False,"drift = pd.read_csv(run_dir / ""missing_month_drift_check.csv"")"
src/tp_research/workflows/build_stoxx600_sparse_factor_explorer.py,353,read,read_csv,False,lag_comparison = pd.read_csv(
src/tp_research/workflows/dispatch_stoxx600_synergy_metrics.py,21,read,read_csv,False,"candidate_map = pd.read_csv(output_dir / ""candidate_map.csv"")"
src/tp_research/workflows/dispatch_stoxx600_synergy_metrics.py,32,read,read_csv,False,frames.append(pd.read_csv(path))
src/tp_research/workflows/plot_regime_direct_risk_model_comparison.py,107,read,read_parquet,False,predictions = pd.read_parquet(predictions_path)
src/tp_research/workflows/resume_sp500_relative_synergy_full_loop.py,27,read,read_csv,False,"def read_csv_rows(path: Path) -> list[dict[str, str]]:"
src/tp_research/workflows/resume_sp500_relative_synergy_full_loop.py,36,read,read_csv,False,rows = read_csv_rows(path)
src/tp_research/workflows/resume_sp500_relative_synergy_full_loop.py,57,read,read_csv,False,for row in read_csv_rows(path):
src/tp_research/workflows/resume_sp500_relative_variable_sequential.py,59,read,read_csv,False,"metric_diag = pd.read_csv(output_dir / ""metric_diagnostics.csv"")"
src/tp_research/workflows/resume_sp500_relative_variable_sequential.py,60,read,read_csv,False,"meta = pd.read_csv(output_dir / ""relative_variable_definitions.csv"")"
src/tp_research/workflows/resume_sp500_relative_variable_sequential.py,61,read,read_csv,False,"checks = pd.read_csv(output_dir / ""data_construction_checks.csv"")"
src/tp_research/workflows/resume_sp500_relative_variable_sequential.py,155,read,read_parquet,False,screen = pd.read_parquet(screen_path)
src/tp_research/workflows/resume_stoxx600_relative_synergy_isolated.py,35,read,read_csv,False,frames.append(pd.read_csv(path))
src/tp_research/workflows/resume_stoxx600_relative_synergy_isolated.py,58,read,read_csv,False,"candidates = pd.read_csv(output_dir / ""candidate_map.csv"")"
src/tp_research/workflows/run_cross_market_lag6_anchor_synergy.py,143,read,read_csv,False,"return output_path, pd.read_csv(registry_path)"
src/tp_research/workflows/run_cross_market_lag6_anchor_synergy.py,145,read,read_csv,False,"source_gate = pd.read_csv(study.lag6_run / ""relative_validation_gate.csv"")"
src/tp_research/workflows/run_cross_market_lag6_anchor_synergy.py,157,read,read_parquet,False,lag_screen = pd.read_parquet(
src/tp_research/workflows/run_cross_market_lag6_anchor_synergy.py,163,read,ParquetFile,False,available = set(pq.ParquetFile(canonical_path).schema_arrow.names)
src/tp_research/workflows/run_cross_market_lag6_anchor_synergy.py,171,read,read_parquet,False,raw = pd.read_parquet(
src/tp_research/workflows/run_cross_market_lag6_anchor_synergy.py,208,write,to_parquet,False,"screen.to_parquet(output_path, index=False)"
src/tp_research/workflows/run_cross_market_lag6_anchor_synergy.py,335,read,read_csv,False,registry = pd.read_csv(registry_path)
src/tp_research/workflows/run_cross_market_lag6_anchor_synergy.py,351,read,read_csv,False,"source_gate = pd.read_csv(study.lag6_run / ""relative_validation_gate.csv"")"
src/tp_research/workflows/run_cross_market_lag6_anchor_synergy.py,355,read,read_parquet,False,screen = pd.read_parquet(screen_path)
src/tp_research/workflows/run_cross_market_lag6_anchor_synergy.py,356,read,read_csv,False,"rows = pd.read_csv(output_dir / ""anchor_registry.csv"").to_dict(""records"")"
src/tp_research/workflows/run_cross_market_lag6_anchor_synergy.py,434,write,to_parquet,False,"screen.to_parquet(screen_path, index=False)"
src/tp_research/workflows/run_cross_market_lag6_anchor_synergy.py,456,read,read_csv,False,"lag_gate = pd.read_csv(study.lag6_run / ""relative_validation_gate.csv"")"
src/tp_research/workflows/run_cross_market_lag6_anchor_synergy.py,871,read,read_csv,False,"pd.read_csv(study.lag6_run / ""relative_validation_gate.csv"")["
src/tp_research/workflows/run_cross_market_lag6_relative_research.py,143,read,ParquetFile,False,parquet = pq.ParquetFile(resolved)
src/tp_research/workflows/run_cross_market_lag6_relative_research.py,192,read,read_csv,False,definitions = pd.read_csv(frozen_definition_path(profile))
src/tp_research/workflows/run_cross_market_lag6_relative_research.py,328,read,read_csv,False,"return output_path, pd.read_csv(registry_path), pd.read_csv(definitions_path)"
src/tp_research/workflows/run_cross_market_lag6_relative_research.py,331,read,ParquetFile,False,available = set(pq.ParquetFile(screen_path).schema_arrow.names)
src/tp_research/workflows/run_cross_market_lag6_relative_research.py,345,read,read_parquet,False,"screen = pd.read_parquet(screen_path, columns=list(dict.fromkeys(required)))"
src/tp_research/workflows/run_cross_market_lag6_relative_research.py,397,write,to_parquet,False,"screen.to_parquet(output_path, index=False)"
src/tp_research/workflows/run_cross_market_lag6_relative_research.py,407,read,read_parquet,False,"screen = pd.read_parquet(screen_path, columns=[DATE_COL, *metrics])"
src/tp_research/workflows/run_cross_market_lag6_relative_research.py,466,read,read_parquet,False,screen = pd.read_parquet(
src/tp_research/workflows/run_cross_market_lag6_relative_research.py,565,write,to_parquet,False,output.to_frame().to_parquet(path)
src/tp_research/workflows/run_cross_market_lag6_relative_research.py,641,write,to_parquet,False,").to_parquet(record[""sec_list""], index=False)"
src/tp_research/workflows/run_cross_market_lag6_relative_research.py,642,write,to_parquet,False,"safe_frame(builder.buy_list).to_parquet(record[""weights""])"
src/tp_research/workflows/run_cross_market_lag6_relative_research.py,643,write,to_parquet,False,"safe_frame(builder.list_exclusion_histo).to_parquet(record[""exclusions""])"
src/tp_research/workflows/run_cross_market_lag6_relative_research.py,728,read,read_parquet,False,frame = pd.read_parquet(path)
src/tp_research/workflows/run_cross_market_lag6_relative_research.py,786,read,read_parquet,False,frame = pd.read_parquet(path)
src/tp_research/workflows/run_cross_market_lag6_relative_research.py,794,read,read_parquet,False,frame = pd.read_parquet(path)
src/tp_research/workflows/run_cross_market_lag6_relative_research.py,906,read,read_parquet,False,canonical = pd.read_parquet(
src/tp_research/workflows/run_cross_market_lag6_relative_research.py,985,read,ParquetFile,False,return_columns = set(pq.ParquetFile(returns_path).schema_arrow.names)
src/tp_research/workflows/run_cross_market_lag6_relative_research.py,988,read,read_parquet,False,"returns = pd.read_parquet(returns_path, columns=matched_sedols)"
src/tp_research/workflows/run_cross_market_lag6_relative_research.py,1476,read,read_csv,False,prior_level = pd.read_csv(
src/tp_research/workflows/run_eu_small_factor_extension.py,104,read,ParquetFile,False,available = set(pq.ParquetFile(returns_path).schema.names)
src/tp_research/workflows/run_eu_small_factor_extension.py,106,read,read_parquet,False,"returns = pd.read_parquet(returns_path, columns=sedols)"
src/tp_research/workflows/run_eu_small_factor_extension.py,189,read,read_parquet,False,"screen = pd.read_parquet(raw_dir / ""eu_small_validated_gate_screen.parquet"")"
src/tp_research/workflows/run_eu_small_factor_extension.py,205,read,read_parquet,False,"extra = pd.read_parquet(source_path, columns=extra_columns)"
src/tp_research/workflows/run_eu_small_factor_extension.py,326,write,to_parquet,False,"screen.to_parquet(output_dir / ""eu_small_extension_screen.parquet"", index=False)"
src/tp_research/workflows/run_eu_small_factor_extension.py,348,read,read_parquet,False,screen = pd.read_parquet(screen_path)
src/tp_research/workflows/run_eu_small_factor_extension.py,349,read,ParquetFile,False,available = set(pq.ParquetFile(returns_path).schema.names)
src/tp_research/workflows/run_eu_small_factor_extension.py,351,read,read_parquet,False,"returns = pd.read_parquet(returns_path, columns=sedols)"
src/tp_research/workflows/run_eu_small_factor_extension.py,463,read,read_csv,False,"old_legs = pd.read_csv(old_synergy_dir / ""selected_legs.csv"")"
src/tp_research/workflows/run_eu_small_factor_extension.py,478,read,read_parquet,False,"old = pd.read_parquet(old_synergy_dir / ""eu_small_relative_synergy_screen.parquet"")"
src/tp_research/workflows/run_eu_small_factor_extension.py,525,write,to_parquet,False,"screen.to_parquet(output_dir / ""eu_small_extension_theme_screen.parquet"", index=False)"
src/tp_research/workflows/run_eu_small_factor_extension.py,610,read,read_csv,False,"definitions = pd.read_csv(output_dir / ""candidate_definitions.csv"")"
src/tp_research/workflows/run_eu_small_multifactor_research.py,160,read,ParquetFile,False,return set(pq.ParquetFile(path).schema_arrow.names)
src/tp_research/workflows/run_eu_small_multifactor_research.py,342,read,read_parquet,False,screen = pd.read_parquet(output_path)
src/tp_research/workflows/run_eu_small_multifactor_research.py,345,read,ParquetFile,False,"checks = construction_checks(screen, returns, pq.ParquetFile(screen_path).metadata.num_rows)"
src/tp_research/workflows/run_eu_small_multifactor_research.py,358,read,read_parquet,False,"screen = pd.read_parquet(screen_path, columns=read_columns)"
src/tp_research/workflows/run_eu_small_multifactor_research.py,452,write,to_parquet,False,"screen.to_parquet(output_path, index=False)"
src/tp_research/workflows/run_eu_small_multifactor_research.py,454,read,ParquetFile,False,"checks = construction_checks(screen, returns, pq.ParquetFile(screen_path).metadata.num_rows)"
src/tp_research/workflows/run_eu_small_multifactor_research.py,693,read,read_parquet;read_csv,False,"data = pd.read_parquet(path) if path.suffix.lower() == "".parquet"" else pd.read_csv(path)"
src/tp_research/workflows/run_eu_small_multifactor_research.py,760,read,read_parquet;read_csv,False,"sec = pd.read_parquet(path) if path.suffix.lower() == "".parquet"" else pd.read_csv(path)"
src/tp_research/workflows/run_eu_small_multifactor_research.py,770,read,read_parquet;read_csv,False,"sec = pd.read_parquet(path) if path.suffix.lower() == "".parquet"" else pd.read_csv(path)"
src/tp_research/workflows/run_eu_small_multifactor_research.py,1054,read,read_csv,False,existing_results = pd.read_csv(existing_results_path)
src/tp_research/workflows/run_eu_small_relative_synergy_research.py,215,read,read_parquet;ParquetFile,False,"raw_screen = pd.read_parquet(raw_screen_path, columns=[col for col in raw_cols if col in pq.ParquetFile(raw_screen_path).schema_arrow.names])"
src/tp_research/workflows/run_eu_small_relative_synergy_research.py,216,read,read_parquet;ParquetFile,False,"rel_screen = pd.read_parquet(rel_screen_path, columns=[col for col in rel_cols if col in pq.ParquetFile(rel_screen_path).schema_arrow.names])"
src/tp_research/workflows/run_eu_small_relative_synergy_research.py,294,read,read_csv,False,"raw_gate = pd.read_csv(raw_dir / ""raw_validation_gate.csv"")"
src/tp_research/workflows/run_eu_small_relative_synergy_research.py,295,read,read_csv,False,"rel_gate = pd.read_csv(relative_dir / ""relative_validation_gate.csv"")"
src/tp_research/workflows/run_eu_small_relative_synergy_research.py,299,read,read_parquet,False,screen = pd.read_parquet(screen_path)
src/tp_research/workflows/run_eu_small_relative_synergy_research.py,301,read,read_csv,False,candidate_map = pd.read_csv(map_path)
src/tp_research/workflows/run_eu_small_relative_synergy_research.py,302,read,ParquetFile,False,"checks = base.construction_checks(screen, returns, pq.ParquetFile(base.DEFAULT_SCREEN).metadata.num_rows)"
src/tp_research/workflows/run_eu_small_relative_synergy_research.py,304,read,read_csv,False,"return screen, checks, diag, specs, pd.read_csv(legs_path), candidate_map"
src/tp_research/workflows/run_eu_small_relative_synergy_research.py,308,read,ParquetFile,False,"checks = base.construction_checks(screen, returns, pq.ParquetFile(base.DEFAULT_SCREEN).metadata.num_rows)"
src/tp_research/workflows/run_eu_small_relative_synergy_research.py,335,write,to_parquet,False,"screen.to_parquet(screen_path, index=False)"
src/tp_research/workflows/run_eu_small_relative_synergy_research.py,378,read,read_parquet,False,screen = pd.read_parquet(screen_path)
src/tp_research/workflows/run_eu_small_relative_synergy_research.py,416,read,read_csv,False,"pd.read_csv(raw_dir / ""performance_summary.csv""),"
src/tp_research/workflows/run_eu_small_relative_synergy_research.py,417,read,read_csv,False,"pd.read_csv(relative_dir / ""performance_summary.csv""),"
src/tp_research/workflows/run_eu_small_relative_variable_parallel.py,65,read,read_csv,False,frames.append(pd.read_csv(path))
src/tp_research/workflows/run_eu_small_relative_variable_parallel.py,113,read,read_csv,False,existing_frames.append(pd.read_csv(existing_results_path))
src/tp_research/workflows/run_eu_small_relative_variable_parallel.py,118,read,read_csv,False,existing_frames.append(pd.read_csv(shard_results_path))
src/tp_research/workflows/run_eu_small_relative_variable_parallel.py,136,read,read_parquet,False,"screen = pd.read_parquet(screen_path, columns=columns)"
src/tp_research/workflows/run_eu_small_relative_variable_parallel.py,264,read,read_csv,False,"metric_diag = pd.read_csv(output_dir / ""metric_diagnostics.csv"")"
src/tp_research/workflows/run_eu_small_relative_variable_parallel.py,265,read,read_csv,False,"meta = pd.read_csv(output_dir / ""relative_variable_definitions.csv"")"
src/tp_research/workflows/run_eu_small_relative_variable_parallel.py,266,read,read_csv,False,"checks = pd.read_csv(output_dir / ""data_construction_checks.csv"")"
src/tp_research/workflows/run_eu_small_relative_variable_research.py,140,read,read_parquet,False,screen = pd.read_parquet(output_path)
src/tp_research/workflows/run_eu_small_relative_variable_research.py,143,read,read_csv,False,meta = pd.read_csv(meta_path)
src/tp_research/workflows/run_eu_small_relative_variable_research.py,144,read,ParquetFile,False,"checks = base.construction_checks(screen, returns, pq.ParquetFile(screen_path).metadata.num_rows)"
src/tp_research/workflows/run_eu_small_relative_variable_research.py,164,read,read_parquet,False,"screen = pd.read_parquet(screen_path, columns=read_columns)"
src/tp_research/workflows/run_eu_small_relative_variable_research.py,244,read,ParquetFile,False,"checks = base.construction_checks(screen, returns, pq.ParquetFile(screen_path).metadata.num_rows)"
src/tp_research/workflows/run_eu_small_relative_variable_research.py,268,write,to_parquet,False,"screen.to_parquet(output_path, index=False)"
src/tp_research/workflows/run_eu_small_relative_variable_research.py,301,read,read_csv,False,level = pd.read_csv(level_gate_path)
src/tp_research/workflows/run_eu_small_relative_variable_research.py,561,read,read_csv,False,existing_results = pd.read_csv(existing_results_path)
src/tp_research/workflows/run_eu_small_validated_gate_research.py,37,read,read_csv,False,"summary = pd.read_csv(raw_run_dir / ""performance_summary.csv"")"
src/tp_research/workflows/run_eu_small_validated_gate_research.py,38,read,read_csv,False,"diag = pd.read_csv(raw_run_dir / ""metric_diagnostics.csv"")"
src/tp_research/workflows/run_eu_small_validated_gate_research.py,428,read,read_parquet,False,"screen = pd.read_parquet(raw_run_dir / ""eu_small_multifactor_screen.parquet"")"
src/tp_research/workflows/run_eu_small_validated_gate_research.py,431,write,to_parquet,False,"screen.to_parquet(research_screen_path, index=False)"
src/tp_research/workflows/run_eu_small_validated_gate_research.py,455,read,read_csv,False,existing_results = pd.read_csv(existing_results_path)
src/tp_research/workflows/run_lowvol_multifactor_residual_research.py,102,read,read_parquet,True,"available = pd.read_parquet(TP_ROOT / ""00_screen"" / ""screen_aggregate.parquet"", engine=""pyarrow"").columns"
src/tp_research/workflows/run_lowvol_multifactor_residual_research.py,104,read,read_parquet,True,"screen = pd.read_parquet(TP_ROOT / ""00_screen"" / ""screen_aggregate.parquet"", columns=cols)"
src/tp_research/workflows/run_lowvol_multifactor_residual_research.py,108,read,read_parquet,True,"returns = pd.read_parquet(TP_ROOT / ""00_screen"" / ""returns.parquet"")"
src/tp_research/workflows/run_lowvol_multifactor_residual_research.py,366,read,read_csv,False,benchmark_nav = pd.read_csv(
src/tp_research/workflows/run_lowvol_multifactor_residual_research.py,406,write,to_parquet,False,"factors.to_parquet(output_dir / ""multifactor_residual_scores.parquet"", index=False)"
src/tp_research/workflows/run_lowvol_multifactor_residual_research.py,432,write,to_parquet,False,"merged.to_parquet(output_dir / ""screen_with_multifactor_candidates.parquet"", index=False)"
src/tp_research/workflows/run_lowvol_resvol_research.py,117,read,read_parquet,True,"available = pd.read_parquet(TP_ROOT / ""00_screen"" / ""screen_aggregate.parquet"", engine=""pyarrow"").columns"
src/tp_research/workflows/run_lowvol_resvol_research.py,119,read,read_parquet,True,"screen = pd.read_parquet(TP_ROOT / ""00_screen"" / ""screen_aggregate.parquet"", columns=cols)"
src/tp_research/workflows/run_lowvol_resvol_research.py,123,read,read_parquet,True,"returns = pd.read_parquet(TP_ROOT / ""00_screen"" / ""returns.parquet"")"
src/tp_research/workflows/run_lowvol_resvol_research.py,546,read,read_csv,False,benchmark_nav = pd.read_csv(
src/tp_research/workflows/run_lowvol_resvol_research.py,560,write,to_parquet,False,"factors.to_parquet(output_dir / ""lowvol_resvol_factor_table.parquet"", index=False)"
src/tp_research/workflows/run_lowvol_resvol_research.py,564,write,to_parquet,False,"screen_with_candidates.to_parquet(output_dir / ""screen_with_candidates.parquet"", index=False)"
src/tp_research/workflows/run_monthly_factor_recommendation_research.py,196,read,read_parquet,False,"return pd.read_parquet(path), source"
src/tp_research/workflows/run_monthly_factor_recommendation_research.py,198,read,read_csv,False,"return pd.read_csv(path), source"
src/tp_research/workflows/run_monthly_factor_recommendation_research.py,413,read,read_parquet,False,screen = pd.read_parquet(screen_path)
src/tp_research/workflows/run_monthly_factor_recommendation_research.py,414,read,read_parquet,False,returns = pd.read_parquet(returns_path)
src/tp_research/workflows/run_monthly_factor_recommendation_research.py,1321,write,to_parquet,False,(frame if frame is not None else pd.DataFrame()).to_parquet(
src/tp_research/workflows/run_monthly_factor_recommendation_research.py,1426,write,to_parquet,False,"pd.DataFrame().to_parquet(output_dir / name, index=False)"
src/tp_research/workflows/run_monthly_factor_recommendation_research.py,1516,write,to_parquet,False,"factor_frame.to_parquet(output_dir / ""feature_matrix.parquet"", index=False)"
src/tp_research/workflows/run_monthly_factor_recommendation_research.py,1517,write,to_parquet,False,"target_frame.to_parquet(output_dir / ""target_frame.parquet"", index=False)"
src/tp_research/workflows/run_monthly_factor_recommendation_research.py,1521,write,to_parquet,False,"predictions.to_parquet(output_dir / ""fold_predictions.parquet"", index=False)"
src/tp_research/workflows/run_monthly_factor_recommendation_v2_research.py,131,write,to_parquet,False,"safe.to_parquet(path, index=False)"
src/tp_research/workflows/run_nasdaq_multifactor_research.py,173,read,ParquetFile,False,return set(pq.ParquetFile(path).schema_arrow.names)
src/tp_research/workflows/run_nasdaq_multifactor_research.py,354,read,read_parquet,False,screen = pd.read_parquet(output_path)
src/tp_research/workflows/run_nasdaq_multifactor_research.py,357,read,ParquetFile,False,"checks = construction_checks(screen, returns, pq.ParquetFile(screen_path).metadata.num_rows)"
src/tp_research/workflows/run_nasdaq_multifactor_research.py,370,read,read_parquet,False,"screen = pd.read_parquet(screen_path, columns=read_columns)"
src/tp_research/workflows/run_nasdaq_multifactor_research.py,477,write,to_parquet,False,"screen.to_parquet(output_path, index=False)"
src/tp_research/workflows/run_nasdaq_multifactor_research.py,479,read,ParquetFile,False,"checks = construction_checks(screen, returns, pq.ParquetFile(screen_path).metadata.num_rows)"
src/tp_research/workflows/run_nasdaq_multifactor_research.py,574,read,read_csv,False,return pd.read_csv(gate_path)
src/tp_research/workflows/run_nasdaq_multifactor_research.py,575,read,read_csv,False,"summary = pd.read_csv(path / ""performance_summary.csv"")"
src/tp_research/workflows/run_nasdaq_multifactor_research.py,576,read,read_csv,False,"metric_diag = pd.read_csv(path / ""metric_diagnostics.csv"")"
src/tp_research/workflows/run_nasdaq_multifactor_research.py,654,read,read_csv,False,pairs = pd.read_csv(pair_file)
src/tp_research/workflows/run_nasdaq_multifactor_research.py,922,read,read_parquet;read_csv,False,"data = pd.read_parquet(path) if path.suffix.lower() == "".parquet"" else pd.read_csv(path)"
src/tp_research/workflows/run_nasdaq_multifactor_research.py,989,read,read_parquet;read_csv,False,"sec = pd.read_parquet(path) if path.suffix.lower() == "".parquet"" else pd.read_csv(path)"
src/tp_research/workflows/run_nasdaq_multifactor_research.py,999,read,read_parquet;read_csv,False,"sec = pd.read_parquet(path) if path.suffix.lower() == "".parquet"" else pd.read_csv(path)"
src/tp_research/workflows/run_nasdaq_multifactor_research.py,1195,read,read_csv,False,gate = pd.read_csv(gate_path)
src/tp_research/workflows/run_nasdaq_multifactor_research.py,1324,write,to_parquet,False,"screen.to_parquet(output_dir / ""nasdaq_multifactor_screen.parquet"", index=False)"
src/tp_research/workflows/run_nasdaq_multifactor_research.py,1328,write,to_parquet,False,"screen.to_parquet(output_dir / ""nasdaq_multifactor_screen.parquet"", index=False)"
src/tp_research/workflows/run_nasdaq_multifactor_research.py,1365,read,read_csv,False,existing_results = pd.read_csv(existing_results_path)
src/tp_research/workflows/run_nasdaq_relative_variable_parallel.py,64,read,read_csv,False,frames.append(pd.read_csv(path))
src/tp_research/workflows/run_nasdaq_relative_variable_parallel.py,116,read,read_csv,False,existing_frames.append(pd.read_csv(path))
src/tp_research/workflows/run_nasdaq_relative_variable_parallel.py,124,read,read_parquet,False,screen = pd.read_parquet(screen_path)
src/tp_research/workflows/run_nasdaq_relative_variable_parallel.py,227,read,read_csv,False,"metric_diag = pd.read_csv(output_dir / ""metric_diagnostics.csv"")"
src/tp_research/workflows/run_nasdaq_relative_variable_parallel.py,228,read,read_csv,False,"meta = pd.read_csv(output_dir / ""relative_variable_definitions.csv"")"
src/tp_research/workflows/run_nasdaq_relative_variable_parallel.py,229,read,read_csv,False,"checks = pd.read_csv(output_dir / ""data_construction_checks.csv"")"
src/tp_research/workflows/run_nasdaq_relative_variable_research.py,125,read,read_parquet,False,screen = pd.read_parquet(output_path)
